customer_id,first_name,last_name,email,invoice_date,total,quantity,unit_price,track_id,track_name
41,Marc,Dubois,marc.dubois@hotmail.com,2022-04-11,1.98,1,0.99,3484,Adios nonino
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-04-12,3.96,1,0.99,3486,"Act IV, Symphony"
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-04-12,3.96,1,0.99,3488,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts"""
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-04-12,3.96,1,0.99,3490,"Partita in E Major, BWV 1006A: I. Prelude"
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-04-12,3.96,1,0.99,3492,Sing Joyfully
47,Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,3496,"Étude 1, In C Major - Preludio (Presto) - Liszt"
47,Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,3500,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai"
47,Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,1,For Those About To Rock (We Salute You)
47,Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,5,Princess of the Dawn
47,Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,9,Snowballed
47,Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,13,Night Of The Long Knives
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,19,Problem Child
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,25,Rag Doll
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,31,Blind Man
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,37,Livin' On The Edge
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,43,Forgiven
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,49,Wake Up
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,55,I Can't Remember
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,61,I Know Somethin (Bout You)
53,Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,67,Ligia
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,76,"Canta, Canta Mais"
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,85,Cochise
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,94,Hypnotize
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,103,Drown Me Slowly
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,112,Long Tall Sally
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,121,Good Golly Miss Molly
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,130,Do what cha wanna
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,139,A.N.D.R.O.T.A.Z.
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,148,The Beginning...At Last
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,157,Tomorrow's Dream
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,166,Smoked Pork
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,175,Voodoo
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,184,Chemical Wedding
3,François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,193,Realword
17,Jack,Smith,jacksmith@microsoft.com,2022-04-29,0.99,1,0.99,207,Meditação
18,Michelle,Brooks,michelleb@aol.com,2022-05-12,1.98,1,0.99,208,Terra
18,Michelle,Brooks,michelleb@aol.com,2022-05-12,1.98,1,0.99,209,Eclipse Oculto
20,Dan,Miller,dmiller@comcast.com,2022-05-12,1.98,1,0.99,211,Bem Devagar
20,Dan,Miller,dmiller@comcast.com,2022-05-12,1.98,1,0.99,213,Saudosismo
22,Heather,Leacock,hleacock@gmail.com,2022-05-13,3.96,1,0.99,215,Sozinho
22,Heather,Leacock,hleacock@gmail.com,2022-05-13,3.96,1,0.99,217,Mel
22,Heather,Leacock,hleacock@gmail.com,2022-05-13,3.96,1,0.99,219,Odara
22,Heather,Leacock,hleacock@gmail.com,2022-05-13,3.96,1,0.99,221,Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu
26,Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,225,Sozinho (Caêdrum 'n' Bass)
26,Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,229,Samba De Orly
26,Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,233,O Que Será (À Flor Da Terra)
26,Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,237,Minha Historia
26,Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,241,Geni E O Zepelim
26,Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,245,Construção / Deus Lhe Pague
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,251,Um Passeio No Mundo Livre
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,257,Manguetown
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,263,Criança De Domingo
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,269,Banditismo Por Uma Questa
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,275,Da Lama Ao Caos
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,281,Computadores Fazem Arte
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,287,Extra
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,293,Onde Você Mora?
32,Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,299,Onde Você Mora?
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,308,Na Frente Da TV
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,317,Amor Demais
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,326,"Tapa Aqui, Descobre Ali"
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,335,My Love
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,344,Travelling Riverside Blues
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,353,Sam With The Showing Scalp Flat Top
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,362,Gavioes 2001
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,371,Morro Da Casa Verde 2001
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,380,Samba da Bençaco
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,389,Maria Fumaça
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,398,Only A Dream In Rio
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,407,Só Tinha De Ser Com Você
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,416,Whiskey In The Jar
41,Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,425,It's A Hard Life
55,Mark,Taylor,mark.taylor@yahoo.au,2022-05-30,0.99,1,0.99,439,Sure Know Something
56,Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-06-12,1.98,1,0.99,440,Love Gun
56,Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-06-12,1.98,1,0.99,441,Deuce
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-06-12,1.98,1,0.99,443,Shock Me
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-06-12,1.98,1,0.99,445,She
1,Luís,Gonçalves,luisg@embraer.com.br,2022-06-13,3.96,1,0.99,447,Shout It Out Loud
1,Luís,Gonçalves,luisg@embraer.com.br,2022-06-13,3.96,1,0.99,449,Calling Dr. Love
1,Luís,Gonçalves,luisg@embraer.com.br,2022-06-13,3.96,1,0.99,451,Strutter
1,Luís,Gonçalves,luisg@embraer.com.br,2022-06-13,3.96,1,0.99,453,Cold Gin
5,František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,457,De La Luz
5,František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,461,Surrender
5,František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,465,When Evening Falls
5,František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,469,Poprocks And Coke
5,František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,473,When I Come Around
5,František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,477,Brain Stew
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,483,Redundant
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,489,Into The Light
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,495,Cry For Love
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,501,Grito De Alerta
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,507,Lindo Lago Do Amor
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,513,Ponto De Interrogação
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,519,Voce Nao Entende Nada - Cotidiano
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,525,O Leaozinho
11,Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,531,Top Top
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,540,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll"
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,549,You Fool No One
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,558,Viradouro
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,567,Tradição
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,576,Maria Maria
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,585,Entre E Ouça
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,594,Agora Que O Dia Acordou
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,603,Bye Bye Blackbird
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,612,Nefertiti
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,621,Going Down / Highway Star
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,630,Boogie Blues
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,639,Don't Take Your Love From Me
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,648,Onde Anda Você
20,Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,657,Deixa
34,João,Fernandes,jfernandes@yahoo.pt,2022-06-30,0.99,1,0.99,671,As Rosas Não Falam (Beth Carvalho)
35,Madalena,Sampaio,masampaio@sapo.pt,2022-07-13,1.98,1,0.99,672,Wave (Os Cariocas)
35,Madalena,Sampaio,masampaio@sapo.pt,2022-07-13,1.98,1,0.99,673,Garota de Ipanema (Dick Farney)
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-07-13,1.98,1,0.99,675,Susie Q
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-07-13,1.98,1,0.99,677,Proud Mary
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-07-14,3.96,1,0.99,679,Lodi
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-07-14,3.96,1,0.99,681,Commotion
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-07-14,3.96,1,0.99,683,Fortunate Son
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-07-14,3.96,1,0.99,685,Who'll Stop The Rain
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,689,Long As I Can See The Light
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,693,Sweet Hitch-Hiker
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,697,Born On The Bayou
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,701,Night Time Is The Right Time
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,705,The Midnight Special
43,Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,709,(Wish I Could) Hideaway
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,715,Gatas Extraordinárias
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,721,"Você Passa, Eu Acho Graça (Ao Vivo)"
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,727,Não Sei O Que Eu Quero Da Vida
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,733,E.C.T.
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,739,Eleanor Rigby
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,745,Comin' Home
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,751,Love Child
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,757,Flight Of The Rat
49,Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,763,Strange Kind Of Woman
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,772,Black Night
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,781,Pictures Of Home
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,790,Cascades : I'm Not Your Lover
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,799,The Cut Runs Deep
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,808,Love Don't Mean a Thing
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,817,Lick It Up
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,826,Pour Some Sugar On Me
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,835,Action
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,844,Groovus Interruptus
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,853,Cigano
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,862,Acelerou
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,871,Azul
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,880,"Dois Pra Lá, Dois Pra Cá"
58,Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,889,Maria Rosa
13,Fernanda,Ramos,fernadaramos4@uol.com.br,2022-07-31,0.99,1,0.99,903,Lay Down Sally
14,Mark,Philips,mphilips12@shaw.ca,2022-08-13,1.98,1,0.99,904,Knockin On Heavens Door
14,Mark,Philips,mphilips12@shaw.ca,2022-08-13,1.98,1,0.99,905,Wonderful Tonight
16,Frank,Harris,fharris@google.com,2022-08-13,1.98,1,0.99,907,Promises
16,Frank,Harris,fharris@google.com,2022-08-13,1.98,1,0.99,909,Signe
18,Michelle,Brooks,michelleb@aol.com,2022-08-14,3.96,1,0.99,911,Hey Hey
18,Michelle,Brooks,michelleb@aol.com,2022-08-14,3.96,1,0.99,913,Lonely Stranger
18,Michelle,Brooks,michelleb@aol.com,2022-08-14,3.96,1,0.99,915,Layla
18,Michelle,Brooks,michelleb@aol.com,2022-08-14,3.96,1,0.99,917,Walkin' Blues
22,Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,921,Old Love
22,Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,925,Last Cup Of Sorrow
22,Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,929,Ashes To Ashes
22,Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,933,Home Sick Home
22,Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,937,Midlife Crisis
22,Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,941,Malpractice
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,947,Midnight Cowboy
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,953,Star A.D.
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,959,King For A Day
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,965,Epic
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,971,The Morning After
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,977,Xote Dos Milagres
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,983,Principiando/Decolagem
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,989,In Your Honor
28,Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,995,Free Me
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1004,Over And Out
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1013,Disenchanted Lullaby
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1022,"Hey, Johnny Park!"
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1031,Walking After You
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1040,Summer Love
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1049,Come Fly With Me
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1058,Nervosa
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1067,Meu Guarda-Chuva
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1076,Juazeiro
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1085,Lamento Sertanejo
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1094,Estrela (Live)
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1103,Lamento De Carnaval
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1112,Beira Mar
37,Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,1121,Straight Out Of Line
51,Joakim,Johansson,joakim.johansson@yahoo.se,2022-08-31,0.99,1,0.99,1135,Holiday
52,Emma,Jones,emma_jones@hotmail.com,2022-09-13,1.98,1,0.99,1136,Boulevard Of Broken Dreams
52,Emma,Jones,emma_jones@hotmail.com,2022-09-13,1.98,1,0.99,1137,Are We The Waiting
54,Steve,Murray,steve.murray@yahoo.uk,2022-09-13,1.98,1,0.99,1139,Give Me Novacaine
54,Steve,Murray,steve.murray@yahoo.uk,2022-09-13,1.98,1,0.99,1141,Extraordinary Girl
56,Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-09-14,3.96,1,0.99,1143,Wake Me Up When September Ends
56,Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-09-14,3.96,1,0.99,1145,Whatsername
56,Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-09-14,3.96,1,0.99,1147,It's So Easy
56,Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-09-14,3.96,1,0.99,1149,Out Ta Get Me
1,Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,1153,Think About You
1,Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,1157,Rocket Queen
1,Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,1161,Don't Cry (Original)
1,Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,1165,Back off Bitch
1,Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,1169,Garden of Eden
1,Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,1173,Coma
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1179,Shotgun Blues
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1185,You Could Be Mine
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1191,Deep Waters
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1197,Thinking 'Bout Tomorrow
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1203,Brighter Than a Thousand Suns
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1209,Lord of Light
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1215,Transylvania
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1221,2 Minutes To Midnight
7,Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,1227,Wasting Love
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1236,Ghost Of The Navigator
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1245,Wildest Dreams
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1254,Age Of Innocence
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1263,Chains Of Misery
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1272,05 - Phantom of the Opera
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1281,Genghis Khan
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1290,The Trooper
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1299,Running Free
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1308,From Here To Eternity
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1317,Heaven Can Wait
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1326,Holy Smoke
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1335,Where Eagles Dare
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1344,Aces High
16,Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,1353,The Wicker Man
30,Edward,Francis,edfrancis@yachoo.ca,2022-10-01,0.99,1,0.99,1367,The Number Of The Beast
31,Martha,Silk,marthasilk@gmail.com,2022-10-14,1.98,1,0.99,1368,Hallowed Be Thy Name
31,Martha,Silk,marthasilk@gmail.com,2022-10-14,1.98,1,0.99,1369,Sanctuary
33,Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-10-14,1.98,1,0.99,1371,Moonchild
33,Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-10-14,1.98,1,0.99,1373,Can I Play With Madness
35,Madalena,Sampaio,masampaio@sapo.pt,2022-10-15,3.96,1,0.99,1375,Seventh Son of a Seventh Son
35,Madalena,Sampaio,masampaio@sapo.pt,2022-10-15,3.96,1,0.99,1377,The Clairvoyant
35,Madalena,Sampaio,masampaio@sapo.pt,2022-10-15,3.96,1,0.99,1379,Caught Somewhere in Time
35,Madalena,Sampaio,masampaio@sapo.pt,2022-10-15,3.96,1,0.99,1381,Sea of Madness
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,1385,De Ja Vu
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,1389,Gangland
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,1393,The Number Of The Beast
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,1397,Man On The Edge
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,1401,Judgement Of Heaven
39,Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,1405,The Unbeliever
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1411,The Educated Fool
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1417,Out Of Sight
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1423,Get Up (I Feel Like Being A) Sex Machine
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1429,It's Too Funky In Here
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1435,Too Young To Die
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1441,Blow Your Mind
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1447,Soul Education
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1453,King For A Day
45,Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,1459,Manifest Destiny
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1468,Rollover D.J.
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1477,Lazy Gun
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1486,Fire
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1495,Highway Chile
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1504,Midnight
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1513,Charles Anjo 45
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1522,Vou Pra Ai
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1531,Onibusfobia
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1540,Papelão
54,Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,1549,Hot Rockin'
